# point cloud data from PLY
576.7749,-328.65533,800.07074
573.07355,-328.819,794.55493
573.5052,-331.34116,794.8297
572.2836,-332.90512,792.7855
570.7869,-334.29816,790.35406
569.56555,-335.8416,788.3058
568.2066,-337.29382,786.06305
570.2824,-340.78778,788.6201
568.2356,-341.81818,785.41
569.8955,-345.0769,787.37616
569.6321,-347.1765,786.6514
571.28766,-350.45123,788.60114
563.8942,-348.1522,777.9232
562.8088,-349.71408,776.04553
561.58636,-351.18173,773.97455
559.6796,-352.20908,770.9484
558.4577,-353.65497,768.87445
557.0993,-355.00412,766.6082
553.96436,-355.20343,761.86926
551.2413,-355.64352,757.7032
549.33905,-356.595,754.6778
546.6189,-356.99707,750.51526
545.8102,-358.63354,749.0059
544.5923,-359.99313,746.9262
542.4206,-360.7088,743.522
538.4794,-360.22348,737.6644
537.9448,-361.99936,736.5278
536.72955,-363.31018,734.4455
537.82684,-366.18597,735.5611
537.8348,-368.32434,735.16437
540.9671,-372.6149,739.0823
539.8851,-374.01074,737.16986
540.2966,-376.4386,737.31696
539.757,-378.20334,736.14716
539.48834,-380.15466,735.34784
541.2525,-383.54437,737.3464
542.06555,-386.27032,738.0282
539.3546,-390.75574,732.9596
535.702,-390.234,727.4874
534.62,-391.56604,725.5473
533.40314,-392.79025,723.41986
533.1318,-394.70483,722.58716
532.59015,-396.4161,721.38025
531.91345,-398.0219,719.98505
531.3715,-399.72382,718.77136
530.9641,-401.52307,717.73846
532.1723,-404.5473,718.91064
531.2251,-405.9341,717.1318
530.5472,-407.5202,715.718
525.1635,-405.4677,707.8811
523.1443,-405.98343,704.63684
521.395,-406.6938,701.76
521.6606,-408.96976,701.6253
525.41364,-413.99585,706.23065
534.526,-423.29578,718.11066
544.83453,-433.61996,731.59357
550.9788,-440.6952,739.3984
550.28754,-442.3247,737.9134
548.7934,-443.30014,735.33673
548.10266,-444.91595,733.84674
545.2731,-444.78168,729.4584
541.5106,-443.86017,723.80945
517.1868,-425.97382,690.375
513.4419,-424.92563,684.7776
512.1015,-425.8473,682.42834
511.9618,-427.76154,681.6964
509.55637,-427.77258,677.9078
508.88422,-429.22653,676.4533
509.2771,-431.57767,676.42834
509.13678,-433.47797,675.68146
509.3949,-435.718,675.4656
404.71786,290.58777,551.3174
410.5943,293.17215,559.7814
411.6113,292.2594,561.52094
412.49344,291.24332,563.0721
413.37592,290.22043,564.622
414.12323,289.09616,565.9827
404.44473,280.7293,552.86786
413.40213,193.12108,579.051
415.94836,190.99814,583.01263
425.70483,193.78314,597.0614
434.0764,195.86555,609.1451
435.91177,194.95804,611.9287
439.13974,194.65317,616.6945
441.53326,193.95604,620.2722
442.67328,192.69424,622.0638
443.2555,191.18272,623.059
443.6975,189.60667,623.85284
441.76727,187.02283,621.2625
441.78793,185.27248,621.451
442.0866,183.63747,622.034
442.94287,182.22945,623.4107
442.9603,180.47287,623.58887
443.67517,178.99753,624.7607
445.50763,177.96292,627.5266
446.5011,176.58191,629.0935
446.3749,174.75462,629.0596
445.54758,172.6567,628.02185
445.97827,171.04784,628.7795
445.7079,169.16942,628.5332
445.71603,167.39777,628.6832
445.44266,165.52147,628.4286
445.02765,163.59526,627.9693
444.47083,161.6208,627.3049
445.03433,160.05368,628.24164
445.45654,158.43185,628.97455
447.1408,157.25047,631.5126
447.84198,155.71387,632.6421
446.8571,153.59215,631.35535
447.4154,152.00256,632.2769
446.42694,149.88918,630.98083
446.13934,148.0162,630.68677
447.39682,146.65196,632.60516
447.24707,144.82207,632.5053
448.50275,143.44283,634.4185
449.19482,141.8756,635.52246
448.3374,139.81963,634.40265
448.0413,137.9433,634.086
449.99707,136.75365,636.9981
449.69833,134.8723,636.6745
449.11612,132.9094,635.9422
450.5056,131.52681,638.038
450.76633,129.80807,638.5124
449.7564,127.72643,637.1609
450.71945,126.20527,638.6404
451.39926,124.598274,639.7119
450.10193,122.44797,637.9421
451.76715,121.10218,640.4263
453.008,119.63104,642.29974
453.68298,118.00283,643.3589
451.6724,115.681435,640.55695
452.48557,114.08802,641.81165
452.02548,112.172165,641.23456
451.2809,110.190506,640.24664
448.41318,107.70482,636.20404
446.8156,105.54199,633.98553
443.23523,102.93141,628.9129
435.12347,99.31511,617.3194
432.95132,97.095406,614.2666
432.47537,95.26666,613.65234
432.98886,93.65572,614.4602
433.64267,92.07048,615.4688
429.47916,89.4764,609.54254
422.19553,86.277885,599.12256
524.56116,-114.20225,746.2019
526.57623,-116.73764,749.0168
525.8996,-118.68164,747.95715
527.0608,-121.042336,749.53955
527.65393,-123.27952,750.30255
531.2149,-126.22667,755.33185
552.23956,-155.41019,784.38416
550.12146,-157.00455,781.22375
555.4748,-160.74416,788.7877
561.81006,-164.81445,797.7565
567.0128,-168.59846,805.09515
575.87354,-173.52614,817.67786
576.7002,-176.07149,818.7286
579.0732,-179.1017,821.99475
578.9094,-181.35614,821.6197
578.46246,-183.51942,820.8363
582.6561,-187.16985,826.7037
580.93896,-188.93141,824.0945
585.26636,-192.66911,830.14624
582.70245,-194.14526,826.31934
583.93195,-196.87999,827.92584
580.80457,-198.13817,823.28876
580.2049,-200.24382,822.27094
576.9365,-201.41304,817.43024
575.2123,-203.10146,814.79913
574.3289,-205.07635,813.3702
572.8834,-206.84132,811.1351
573.96075,-209.51562,812.50745
573.77423,-211.73218,812.06915
574.5668,-214.31241,813.0286
574.797,-216.68695,813.1811
573.48517,-218.47594,811.1268
573.9921,-220.95453,811.66986
574.63684,-223.49078,812.4071
577.9371,-227.07555,816.9345
580.11475,-230.24103,819.8541
583.128,-233.75882,823.9625
584.1813,-236.50713,825.2687
585.79083,-239.49124,827.3653
584.3259,-241.21896,825.07166
585.7915,-244.15643,826.95624
588.0915,-247.45673,830.02704
586.9014,-249.29285,828.1177
588.77783,-252.43423,830.5773
591.76624,-256.07178,834.61707
591.8252,-258.45377,834.47845
590.7683,-260.34448,832.74805
593.0518,-263.71222,835.77136
592.27045,-265.72302,834.4276
592.32275,-268.10495,834.2678
591.4002,-270.0422,832.71814
594.7857,-273.95636,837.2933
593.58203,-275.7654,835.3376
595.1554,-278.86615,837.3272
595.89307,-281.5845,838.12494
598.8492,-285.36584,842.0704
598.33325,-287.50244,841.07947
598.6483,-290.03748,841.2657
600.0705,-293.11584,843.0197
600.10455,-295.5219,842.7997
598.19806,-296.96497,839.8242
595.18396,-297.83856,835.2769
592.7246,-298.9679,831.51544
591.6492,-300.78128,829.7138
592.09424,-303.36508,830.06366
590.46436,-304.8811,827.47174
593.8082,-308.97208,831.91833
595.2145,-312.07373,833.6165
594.40936,-314.01843,832.18225
592.2238,-315.22195,828.7934
588.79755,-315.7427,823.6495
583.7186,-315.34332,816.1705
580.7097,-316.03003,811.6172
579.49286,-317.67523,809.59393
578.2758,-319.31058,807.5682
577.74677,-321.3189,806.5111
576.9418,-323.16843,805.06177
576.5488,-325.24402,804.1908
574.36816,-326.30084,800.7976
573.56213,-328.1267,799.3396
570.9705,-328.9175,795.3647
570.4388,-330.88257,794.28864
569.3577,-332.52255,792.4366
568.4136,-334.2344,790.77496
567.4692,-335.93863,789.11053
565.5655,-337.06357,786.09546
567.6338,-340.5564,788.6581
567.7827,-342.90652,788.5198
569.0249,-345.9225,789.912
567.1197,-347.02234,786.88385
565.3516,-348.1916,784.04694
563.8576,-349.51657,781.5923
561.681,-350.40387,778.17993
561.1435,-352.3028,777.0614
560.46906,-354.11102,775.7482
559.52136,-355.74017,774.05
557.2106,-356.48965,770.4434
553.67487,-356.43216,765.1244
550.41394,-356.52454,760.1902
547.97174,-357.12454,756.3997
546.3473,-358.24124,753.74976
544.3155,-359.07635,750.5302
542.14886,-359.80576,747.12177
541.0702,-361.2442,745.22833
538.09076,-361.39758,740.6858
537.5561,-363.17896,739.5464
537.0212,-364.95578,738.40344
537.02814,-367.09888,738.01086
538.2539,-370.07993,739.30786
538.66486,-372.50732,739.4674
538.66846,-374.65466,739.05707
538.67126,-376.80148,738.64154
538.53796,-378.85257,738.0334
539.07983,-381.3802,738.3568
540.1608,-384.29572,739.42194
543.8056,-389.0541,744.02966
541.63403,-393.9705,739.6856
533.54285,-390.20956,728.0595
533.00214,-391.9364,726.8616
531.6535,-393.0616,724.54614
531.7856,-395.27676,724.2697
531.51337,-397.19073,723.4318
531.3751,-399.20325,722.77466
530.9676,-401.0112,721.7431
530.96246,-403.12155,721.26135
530.28577,-404.71918,719.8526
529.6089,-406.3114,718.4406
528.26166,-407.3812,716.106
524.235,-406.36334,710.0962
521.1494,-406.0466,705.37885
518.8695,-406.33624,701.7661
522.61224,-411.34818,706.39307
524.3444,-414.79938,708.25995
531.9551,-422.93817,718.1501
540.89294,-432.198,729.83295
547.4174,-439.59106,738.2014
547.1286,-441.5376,737.26416
546.1725,-442.9408,735.4139
544.9501,-444.11926,733.1984
543.06213,-444.74304,730.07556
535.58276,-440.7503,719.35205
517.86255,-428.22968,694.7308
511.6004,-425.08844,685.6917
511.19415,-426.78632,684.6023
509.32602,-427.25467,681.52856
507.8578,-428.04523,678.9956
507.71786,-429.9489,678.25854
507.8428,-432.07678,677.8753
507.56927,-433.86505,676.94904
507.95804,-436.2199,676.91284
408.23257,294.28378,558.90375
409.38135,293.47534,560.83325
410.26126,292.46597,562.3874
410.46768,290.97226,563.0019
409.72992,288.8113,562.29803
411.0141,288.0734,564.40894
411.08438,286.47928,564.8253
432.40826,197.62193,609.43994
434.10034,196.65987,612.0308
436.34763,195.93358,615.4148
438.5954,195.18951,618.79913
439.87177,193.99907,620.7931
440.87015,192.67697,622.388
441.45126,191.16612,623.3841
441.05853,189.23285,622.9841
440.94235,187.42029,622.9778
440.96405,185.66664,623.16675
440.84537,183.85434,623.1527
441.6998,182.4449,624.53125
441.43954,180.57268,624.31024
442.153,179.09694,625.48334
443.56247,177.89464,627.6533
443.9959,176.29349,628.4218
444.2888,174.63368,628.987
444.16214,172.80829,628.94824
444.5923,171.1983,629.7067
444.6027,169.42493,629.8608
444.61172,167.65094,630.011
444.75916,165.92856,630.35815
444.3464,163.99821,629.8985
443.9321,162.0706,629.4344
444.35504,160.44864,630.17194
444.49722,158.723,630.504
445.8973,157.44038,632.6434
445.89734,155.65785,632.76794
445.196,153.63329,631.8816
445.3331,151.90031,632.1995
445.0487,150.02412,631.90906
445.04294,148.24307,632.0178
445.45627,146.59993,632.7281
446.42932,145.13548,634.24286
447.40143,143.66296,635.7551
448.0922,142.09344,636.86066
447.65918,140.16653,636.3459
447.50525,138.32935,636.2313
449.17508,137.04985,638.74335
449.29947,135.29166,639.02686
449.00098,133.40681,638.6991
450.10605,131.93579,640.3933
450.22632,130.17119,640.6662
449.64218,128.20476,639.9214
449.9001,126.47975,640.3894
450.29727,124.79126,641.05676
449.98953,122.90707,640.7056
450.66534,121.29004,641.7722
451.76236,119.77928,643.4453
451.30936,117.854996,642.8798
451.13626,116.006294,642.71674
452.6522,114.58654,644.99066
450.9262,112.34697,642.58203
451.0302,110.5698,642.81415
449.72284,108.45146,641.00616
451.51556,107.07876,643.6748
437.0877,101.909805,622.90674
430.26993,98.60011,613.1287
433.04263,97.50434,617.2067
431.8633,95.51236,615.57227
431.3878,93.68263,614.9533
431.19287,91.916534,614.7385
430.71393,90.092575,614.1116
433.3406,88.90966,617.97363
523.59094,-118.63327,748.03204
525.4534,-121.15587,750.6363
526.74927,-123.560425,752.4194
552.51483,-156.10959,788.37256
544.07544,-155.90015,776.0823
547.86664,-159.17668,781.4305
550.3895,-162.10992,784.94617
554.4542,-165.52365,790.68146
576.3504,-174.36449,822.11414
577.03265,-176.87767,822.96277
577.4318,-179.30843,823.4011
575.7242,-181.07971,820.802
576.11975,-183.5073,821.23096
579.73883,-186.97762,826.29956
578.3067,-188.82764,824.09125
582.33984,-192.47252,829.74896
580.76404,-194.2734,827.3293
581.4285,-196.82005,828.132
578.4501,-198.12428,823.6905
577.4315,-200.08379,822.0677
575.9918,-201.88756,819.83734
574.69135,-203.72916,817.8056
572.83044,-205.35945,814.96643
571.80774,-207.27872,813.331
572.60095,-209.85532,814.30334
572.4138,-212.07506,813.8642
572.64417,-214.44965,814.0225
572.8727,-216.82538,814.17554
572.6806,-219.04208,813.722
572.0683,-221.09483,812.66284
572.5706,-223.57791,813.2015
574.74414,-226.7243,816.13525
576.07825,-229.55351,817.8608
576.85236,-232.16805,818.7797
578.46,-235.12761,820.89075
581.0395,-238.49892,824.39136
580.83185,-240.73566,823.8927
581.87494,-243.49413,825.1837
584.72375,-247.02376,829.0581
584.371,-249.21086,828.34247
586.3797,-252.41164,831.00555
588.2464,-255.5668,833.46106
588.3045,-257.9439,833.3242
588.6388,-260.44363,833.5794
590.6366,-263.68875,836.2109
589.8567,-265.6986,834.86597
589.9079,-268.08,834.707
587.73956,-269.44418,831.373
591.2526,-273.41833,836.15485
591.9913,-276.12646,836.96814
592.5892,-278.77438,837.5769
592.6316,-281.16348,837.38916
594.7477,-284.545,840.1576
593.9565,-286.54092,838.7734
594.5467,-289.20248,839.3571
596.37866,-292.47772,841.7074
596.41205,-294.87836,841.48956
594.6492,-296.384,838.7088
593.30023,-298.08344,836.51605
590.57153,-299.07343,832.35675
588.80884,-300.53467,829.5718
589.1139,-303.0454,829.72766
587.9018,-304.7721,827.7216
590.4076,-308.43146,831.00085
590.8452,-311.02203,831.334
590.3176,-313.10422,830.29193
588.8265,-314.66727,827.8781
586.0979,-315.55215,823.7052
584.3324,-316.93756,820.8986
580.36926,-317.10815,814.972
577.64404,-317.9283,810.8021
576.15515,-319.4121,808.3849
575.901,-321.57346,807.71594
574.82306,-323.26956,805.87665
573.8819,-325.03445,804.22876
572.5294,-326.5572,801.996
571.3139,-328.14783,799.955
569.5508,-329.41205,797.1373
568.60895,-331.1404,795.47955
566.57275,-332.2196,792.27234
565.7676,-334.0092,790.8032
564.6887,-335.6297,788.94507
563.74615,-337.3232,787.27704
564.03204,-339.74908,787.33997
565.5445,-342.921,789.1291
565.4179,-345.1046,788.6017
563.2458,-346.0305,785.1879
563.79944,-348.62448,785.6131
560.12976,-348.5946,780.08716
559.59344,-350.49786,778.97205
559.3286,-352.56802,778.2358
559.743,-355.06686,778.4511
559.0685,-356.874,777.13184
557.9861,-358.4137,775.23663
554.59515,-358.45267,770.09766
548.7633,-356.87717,761.53394
546.73486,-357.74365,758.3094
544.97864,-358.77316,755.4655
542.1388,-359.07095,751.10187
540.5201,-360.15967,748.4487
538.7666,-361.14508,745.6054
537.5553,-362.4821,743.5193
536.47955,-363.90137,741.62067
536.35046,-365.95795,741.0429
537.30164,-368.7549,741.9706
536.7653,-370.53265,740.816
537.0387,-372.86823,740.7881
537.041,-375.01678,740.37787
537.3122,-377.35416,740.33844
537.178,-379.40732,739.72974
536.77356,-381.26758,738.7411
541.486,-386.7795,744.869
550.2006,-401.80234,755.19305
530.71204,-389.69183,727.69385
530.8439,-391.91074,727.4276
529.63293,-393.13394,725.2963
529.62946,-395.24875,724.8352
529.8934,-397.56406,724.7399
529.62036,-399.4765,723.8974
529.48083,-401.48788,723.23553
529.60846,-403.7018,722.93866
528.665,-405.0961,721.15894
527.85547,-406.58606,719.56134
526.5116,-407.65573,717.2243
522.76434,-406.84424,711.5744
518.8867,-405.90076,705.74786
516.61365,-406.18787,702.13165
520.2097,-411.09497,706.58453
517.004,-410.62845,701.6816
519.5292,-414.71097,704.6482
545.6172,-437.71674,739.93164
542.5342,-437.4123,735.1683
544.3748,-441.07254,737.1513
543.15546,-442.2559,734.93726
541.9367,-443.43002,732.72186
542.57764,-446.12357,733.0462
540.96094,-446.95682,730.28107
510.42822,-423.7704,688.0488
510.6853,-426.0254,687.86664
509.88147,-427.39316,686.23376
507.6211,-427.52777,682.61475
506.81857,-428.87796,680.97974
506.14862,-430.33444,679.5222
505.74316,-432.01154,678.421
504.80905,-433.23163,676.5986
504.5357,-435.01407,675.6701
406.2763,295.68042,558.57965
407.1537,294.68472,560.1379
408.56802,294.0685,562.445
409.0435,292.76892,563.4383
409.25018,291.27426,564.05316
409.32205,289.68256,564.4765
408.99005,287.80597,564.3312
408.92612,286.11966,564.55786
437.95966,192.17366,621.1148
438.2622,190.54732,621.7123
437.87082,188.61966,621.3097
438.30972,187.04947,622.0995
438.33176,185.29951,622.28735
438.76868,183.72313,623.07074
439.06592,182.08531,623.6511
439.63986,180.5587,624.6282
440.62946,179.19656,626.2025
441.06284,177.60252,626.97406
441.4953,176.00461,627.7425
442.76083,174.73201,629.7103
442.91348,173.01453,630.07214
442.3694,171.02643,629.4272
442.93683,169.46797,630.38354
443.0858,167.74654,630.7345
443.3727,166.07559,631.2827
442.96204,164.14383,630.82227
443.66452,162.62341,631.96686
443.94788,160.94537,632.50476
444.2301,159.26466,633.0393
444.65067,157.63074,633.772
444.23294,155.6996,633.2918
443.9531,153.81964,633.009
444.23022,152.13261,633.52905
443.6682,150.1594,632.8345
443.94254,148.47038,633.3472
444.63486,146.91727,634.4628
446.02505,145.5864,636.58655
446.43597,143.92865,637.29236
446.98553,142.31174,638.19727
446.8344,140.47017,638.08673
447.10162,138.75963,638.57996
448.0674,137.26093,640.0829
449.03223,135.7542,641.5833
449.01572,133.94698,641.6612
449.13782,132.18068,641.93823
448.97824,130.33163,641.8056
448.67694,128.4433,641.46594
448.2337,126.51734,640.91895
449.4716,125.06269,642.8065
449.44623,123.25166,642.8618
450.12076,121.62999,643.93024
450.3731,119.890495,644.3852
449.92215,117.964584,643.81885
450.17148,116.22308,644.2663
451.26202,114.69339,645.93256
450.52527,112.69786,644.9469
450.48917,110.88069,644.9759
451.01367,109.19954,645.81683
451.6775,107.54735,646.85846
433.07648,101.38007,619.939
447.23483,102.89937,640.5625
433.6858,98.04131,620.967
430.82257,95.66483,616.87976
430.6305,93.89375,616.66864
430.4368,92.12386,616.45374
430.8046,90.47344,617.05286
436.94434,90.00908,626.0341
541.2771,-155.72118,775.58966
543.9352,-158.6691,779.3226
545.8897,-161.43028,782.03326
543.36,-162.86308,778.2473
544.7499,-165.46616,780.1358
553.97516,-170.49184,793.3646
573.6878,-178.86122,821.76666
575.622,-181.77466,824.42847
576.7143,-184.43439,825.86884
578.50305,-187.32837,828.3141
578.8913,-189.77762,828.73047
577.32135,-191.58014,826.31244
577.70605,-194.02655,826.71924
577.5301,-196.28552,826.31305
576.5149,-198.25447,824.6915
576.1963,-200.4576,824.0749
574.76,-202.26482,821.8412
573.88074,-204.2588,820.4106
572.5819,-206.09473,818.3723
570.7248,-207.71698,815.526
570.95685,-210.09317,815.6948
571.18726,-212.4705,815.85846
571.4157,-214.84898,816.0167
572.0598,-217.38727,816.77234
571.3104,-219.39558,815.51465
570.5598,-221.3974,814.2535
570.9204,-223.82881,814.59235
571.4181,-226.31747,815.12604
571.91376,-228.80927,815.65405
572.1295,-231.192,815.77594
572.20483,-233.5191,815.6927
574.9156,-236.93294,819.4023
577.06775,-240.1361,822.3033
578.8006,-243.18031,824.5965
580.66925,-246.2961,827.08124
580.8719,-248.71346,827.16455
581.9038,-251.4909,828.4382
583.903,-254.69856,831.0991
584.0992,-257.12857,831.16376
583.46344,-259.19055,830.02954
585.0399,-262.23907,832.07184
585.23083,-264.67358,832.11957
585.1435,-266.98273,831.7648
583.673,-268.65448,829.4211
587.03644,-272.5588,834.0143
586.66785,-274.74243,833.2464
587.8161,-277.63953,834.6518
588.2723,-280.2161,835.06067
590.1056,-283.45792,837.4406
588.4897,-285.04376,834.8721
588.94055,-287.626,835.26337
591.8688,-291.43167,839.19977
591.35126,-293.55035,838.1961
589.3187,-294.9068,835.021
588.7996,-297.0103,834.01044
588.27966,-299.1092,832.99585
586.1092,-300.35812,829.6181
585.31323,-302.2995,828.20416
584.65375,-304.30554,826.983
586.32733,-307.52997,829.0922
586.2142,-309.82352,828.6448
583.9053,-310.9469,825.0591
583.1051,-312.8612,823.62573
581.2079,-314.1761,820.6247
580.27,-315.9981,818.9903
577.6885,-316.91098,815.01025
575.3817,-317.95496,811.42096
573.8966,-319.43774,809.0013
572.6849,-321.06192,806.9693
571.8832,-322.90784,805.5186
570.9443,-324.6693,803.87024
569.4588,-326.11023,801.442
567.70044,-327.3819,798.6238
566.3519,-328.87738,796.38654
565.1397,-330.4418,794.34106
564.20013,-332.15698,792.68054
563.12396,-333.7836,790.8237
561.503,-335.07654,788.1915
561.1074,-337.09262,787.2959
560.8472,-339.1874,786.589
562.35425,-342.35593,788.38324
563.31494,-345.20178,789.3982
562.3714,-346.8808,787.7119
558.8474,-346.9502,782.3708
556.0044,-347.41684,777.9938
556.8264,-350.1654,778.7994
556.96844,-352.49023,778.6391
557.3805,-354.98816,778.85626
557.2492,-357.14124,778.302
556.3045,-358.76862,776.59595
554.1415,-359.59784,773.1685
551.5738,-360.14548,769.16956
545.89734,-358.6302,760.78894
543.87476,-359.4844,757.5596
540.6375,-359.51462,752.6187
539.1577,-360.69467,750.1521
537.8135,-361.954,747.8743
537.27905,-363.7508,746.73303
536.33966,-365.26758,745.0199
536.61334,-367.60773,745.0076
535.9429,-369.29962,743.6659
536.2147,-371.6391,743.6432
536.08167,-373.69855,743.04834
536.0824,-375.85077,742.6373
536.08234,-378.00238,742.221
536.21576,-380.2487,741.98773
536.3482,-382.49545,741.74884
544.89954,-399.52914,751.49426
528.823,-389.86414,728.62585
529.2209,-392.28162,728.7334
528.2802,-393.70468,726.97217
528.2754,-395.8215,726.5108
528.26996,-397.93774,726.0443
528.26373,-400.0533,725.5726
528.1233,-402.0667,724.9103
527.9823,-404.07858,724.24316
527.0408,-405.4734,722.46155
526.09955,-406.86093,720.6778
524.4926,-407.7234,717.96936
521.55554,-407.53354,713.4181
517.6895,-406.5906,707.5829
514.89075,-406.45905,703.2261
517.5434,-410.63037,706.40173
518.99713,-413.8669,707.9127
517.1294,-414.4532,704.83435
541.9352,-436.50888,738.52826
538.4645,-435.87463,733.2138
541.3595,-440.39096,736.66516
540.67365,-442.00317,735.18005
539.45825,-443.17477,732.96375
539.9639,-445.7575,733.10925
538.61664,-446.80713,730.7059
509.111,-424.3743,689.6793
508.96957,-426.29926,688.95416
507.90335,-427.44476,686.9584
505.78168,-427.68927,683.5161
505.11282,-429.15112,682.0605
504.4441,-430.60767,680.602
503.38025,-431.71994,678.6011
502.31686,-432.82413,676.5987
501.5174,-434.1482,674.9539
405.7299,296.4734,560.5594
406.3383,295.28046,561.7452
406.81305,293.98602,562.74115
407.28757,292.68762,563.7345
407.62817,291.28967,564.5371
407.7006,289.6984,564.95996
407.7725,288.10617,565.3791
435.56686,184.87314,621.2
435.86444,183.24297,621.783
436.43768,181.72516,622.7629
437.01013,180.2024,623.7401
437.99704,178.84427,625.3154
439.12186,177.53394,627.0892
439.6921,175.99254,628.0586
439.98434,174.33641,628.6238
440.2754,172.67747,629.1856
440.56543,171.0158,629.74414
440.8543,169.3513,630.29926
441.0034,167.63138,630.64996
441.8452,166.17076,632.0033
441.9919,164.44475,632.3473
443.10986,163.075,634.0981
443.25446,161.34193,634.43567
442.98083,159.45715,634.1647
442.98373,157.67302,634.2929
442.9852,155.88834,634.4174
442.7071,154.00642,634.1341
442.84488,152.26973,634.4528
